temperatura (°C),vibracion (mm/s),corriente (A),rpm,tiempo_operacion (h),presion (Pa),humedad (%),mantenimiento_reciente,eficiencia (%),carga (%),horas_ultimo_mantenimiento,falla,tipo_falla
53.04873460781307,29.66140393947409,6.9622006781551296,971.9091433782487,504.5261705353738,45983.21807641033,38.82559145790743,0,81.01191685299348,39.411221491531386,101.04906532551439,1,Falla de presión
53.01405369644615,61.29399734164673,11.186376107168929,1397.738994262657,218.88738922874268,37335.478135058656,48.930730138814226,1,72.21524456646762,64.33991836347332,301.3408558021196,1,Falla de vibración
63.629434073490515,2.165902850546672,11.154288251063509,613.850929424725,303.00137483659694,30087.83654898148,43.99220836805566,0,80.19856910859818,59.67294781469968,243.13772959763435,0,Sin falla
31.300796330133032,-30.25614159779483,10.300484494455677,580.8645444661026,539.7360019094814,27623.166830390157,61.88359095042951,1,72.88561546094223,73.424231998394,158.49647524353816,1,Falla de eficiencia
34.12623251230451,18.430600824033494,19.147374209658743,824.9202020961985,484.18653162708875,30766.090704516595,49.580062867855176,0,82.30636042158916,62.26309571459221,185.907757530145,0,Sin falla
51.56568706138541,52.85696110854255,14.030869306135983,1311.513655305795,384.1751780728507,24882.364420576967,22.77380840605784,1,75.37821333184813,89.82033902672899,168.15617628967834,1,Falla de vibración
44.80753319498364,-32.91181569318509,13.677425793446947,544.1961773569473,403.8332420976041,10000.0,83.57124347983324,0,77.74502991485346,69.23699475154967,277.12736056870585,1,Falla de humedad
64.71370998892911,-34.57307794134198,5.0,500.0,639.2335994318578,50000.0,43.88666926676466,1,81.46974693971582,78.00948997547802,129.00614178645355,1,Falla de presión
46.37963886718184,2.612270020834119,18.17709015104613,864.6523424773004,396.4614854261571,31553.249991994016,37.05319546756988,1,76.13728944078882,78.15269116881888,205.72380294093895,0,Sin falla
38.81544447997062,39.773646703827744,8.803708025732638,1165.522239973276,482.38175119418537,33981.47265122537,59.278508461111414,1,79.71018000165849,78.89910184824375,194.57360787175762,0,Falla de vibración
81.98473153382331,62.33061812712005,15.299663151331641,1360.0785249216488,900.0,29420.922501230914,44.989018918601445,0,72.43084749377573,74.51741779090054,241.34193153545573,1,Falla de sobrecalentamiento
56.61335549270196,0.3009470107694039,16.386884689790957,861.0515913743803,215.26347262321536,22648.83199275412,47.984563858786544,1,83.15437801798078,85.21201380820627,194.79953861376526,0,Sin falla
61.012923070318855,7.305170990660882,21.803292979193255,876.5720178651993,129.63145368506827,28140.755190512293,89.84367997201375,0,88.82456902775387,59.08689732348385,112.08955616722824,1,Falla de humedad
38.62877720679815,75.25104805946174,8.455898004404439,1346.1702202767242,656.7179329597213,14006.052378056887,34.497571434899065,1,90.0,102.98835853307766,187.44410826787797,1,Falla de vibración
51.834259132122256,-13.180162819060477,5.0,500.0,364.27138774117935,50000.0,33.644782119652085,1,80.4558407333322,70.26925233262929,151.39188910283374,1,Falla de presión
61.663838845647994,12.52849555595271,15.919247723768475,883.4437674450973,436.35249445147593,17654.88001577604,42.33157024024928,0,83.94102070398594,48.769017242026365,203.97897732782803,0,Sin falla
42.73509633866546,25.26712096776537,24.002555907554267,1057.1271669775174,343.76872437377716,19680.337161528205,61.43031871162077,1,71.09687163546255,78.76146713983546,271.7088518260163,1,Falla de eficiencia
65.63547027518509,34.788412323003406,21.19473176469719,1134.7656163855104,448.0399718464975,25597.407956135998,10.0,1,87.51367163152794,57.9763903510503,113.0287377883861,0,Falla de vibración
50.99041965121793,10.523566821040362,16.048297076373128,847.0579920427352,819.7076224192683,42880.757248523776,10.0,0,83.88114252362054,88.3066906901775,159.98886323000482,0,Sin falla
55.62459375310085,11.028455502054708,12.541819071839763,1010.3323035117525,660.4256917236239,30145.08999262654,28.25769458759705,1,77.58033277524385,119.19211152084756,172.36535231082516,1,Sobrecarga
50.97440081655905,-33.18235975171707,19.035612983186553,500.0,672.4447023773954,17638.642039695376,10.0,1,86.18590400144505,59.268558168843,180.91844522933943,0,Sin falla
87.78417276763406,-13.29176926498895,10.132269001477656,802.5254762998455,216.75458884147088,42543.38360757339,31.50337304948723,1,78.7276196167733,81.6474466644797,237.0062832052622,0,Falla de sobrecalentamiento
59.79754162893099,37.236268566392454,17.381788846781095,1136.0526137663403,269.76925268942614,37310.00626785481,50.049993922585806,1,77.70987408492722,39.88988822590745,191.32277912193064,0,Falla de vibración
44.13433606566149,-3.699363781441633,17.527350795833133,705.3117897235961,100.0,35384.34957216452,22.185022728954728,0,82.37667462713746,84.07810458882695,220.79013628602226,0,Sin falla
72.33817368154783,17.37742794881163,20.3010495374944,1017.6952664768792,338.1238357834492,37157.34241170841,11.46346846437315,1,74.68322750084842,57.2857240040062,168.71134781341118,1,Falla de eficiencia
41.68734525043467,48.10544299581611,28.798300194555388,1134.0617502408095,691.3406372771317,50000.0,41.38674323430696,1,85.10812382199975,62.50330763131035,211.49621727089686,1,Falla de vibración
63.132953925071334,-2.5977422574707614,16.962079835893835,897.2352397426705,603.3893031496742,50000.0,57.250869692303404,1,74.7200509403658,52.97427020320344,238.88988154388574,1,Falla de presión
30.604948141803366,9.146841980100042,12.455181871462507,1051.1391312989713,455.69734740957523,23132.84656996705,10.0,1,74.74972605088406,89.6430245210947,163.38502251314557,1,Falla de eficiencia
40.07720926652354,-7.432137438117824,14.872128439040027,711.1802304146163,495.5399432563894,46238.84992811152,56.40464796611968,1,75.45155105795833,95.14608714946525,239.06790599032573,1,Falla de presión
62.952918538036855,24.424967605073693,6.15462047555441,938.016616091186,362.2228914849189,33831.681897589006,56.34612407476652,1,83.79750018758062,75.46770429317016,202.61863843637843,0,Sin falla
71.07699869993115,55.52672659618477,11.526434344554708,1183.0648508767667,540.9517764803568,34990.95816137749,59.08170204313256,1,76.91612319240147,57.711465893285606,252.27301202411263,0,Falla de vibración
62.57052421784956,20.566777018476877,12.953587809434481,1047.0918882905303,653.175655896123,13077.291683566713,64.36960429743372,1,73.26002107816416,106.79046072207726,189.92900499615132,1,Falla de eficiencia
58.265275764176394,12.95405201005278,12.379558010327038,824.0406191308193,176.82264251790542,28296.14234611804,84.04027849319232,0,76.97160000032102,59.99179744490688,219.06223275810493,1,Falla de humedad
55.48344456616067,25.683173202039267,15.76177436016861,1067.264921287238,559.9295375674697,21871.76409663435,32.87815902761889,0,79.83978814659757,31.75935400145122,197.9696884160735,0,Sin falla
37.82217014448859,38.69480702890618,10.887900338088997,1214.3829371909853,686.4869741909334,38280.58814893309,42.19143160155716,0,74.09513758167807,84.16778019914136,195.18938689797105,1,Falla de vibración
49.20233687407937,-21.92423871615761,20.605153336622358,500.0,416.9799422073261,40710.80500402805,31.67123133503949,0,74.24159445482829,52.904506527169666,212.9465214112845,1,Falla de eficiencia
53.09041843560319,61.14769341329112,15.001035324590985,1347.7222194867693,640.1401224241167,10000.0,40.039536895116214,1,90.0,94.7721758699835,226.84037346124518,1,Falla de vibración
75.85683339328374,-4.3710280301026625,14.953498394306928,899.1235783956784,900.0,29779.651359957297,70.65746711272624,1,75.69717298093057,67.37724606653163,137.52175440379975,1,Falla de sobrecalentamiento
65.15427434352692,47.90855785975106,13.36052641743541,1127.6469799720692,479.1314414026216,41218.61504794252,13.099710321386624,0,78.38478815613496,87.07426481088392,271.6816804408939,0,Falla de vibración
33.554397669558995,68.67634120361976,15.775953419294895,1359.1740770935685,578.6614100010647,28133.21037686555,22.77900655668849,0,78.16381499600358,103.03000693104316,107.01684797251008,1,Falla de vibración
64.86125954092192,-27.404546727887315,19.125491323338174,588.4978908308602,352.3885832677217,37290.636450023645,67.54361873009123,0,77.8932159611478,50.82282270758556,165.7593945130552,0,Sin falla
54.22376579375525,2.2728061250569667,10.664348921445498,787.167699271736,536.2502325204101,33511.65467627084,60.400730138041794,1,83.10673369984552,63.68125738215189,195.28654646175497,0,Sin falla
49.84616999541062,15.761015271795358,11.709417554623716,913.4353912372885,592.0543249964608,33416.60231952626,32.73736706365844,1,84.74071475236025,73.48657854685874,220.6177984542974,0,Sin falla
69.17514433261302,-0.13960049505625705,13.481369856116677,764.8739436626715,538.9684680540277,27286.850219317024,57.0880400224144,0,78.47022784234204,105.75102638068687,278.8086263870689,0,Sin falla
75.46499283743927,65.13852155982967,8.270645382633926,1500.0,296.06093605822866,17834.191958642907,46.82431684984066,0,73.81760856703826,61.83234564119109,107.08542558874463,1,Falla de sobrecalentamiento
73.96920178674299,-11.839837144036952,10.903710701392512,742.9683718519622,541.2723542650901,18784.698525749725,70.00549218001976,0,86.37220113924452,63.10992608101986,174.61529358051448,1,Falla de humedad
47.41173715166042,2.5442708781737338,12.618895632276704,833.33596615394,792.4391877435273,37093.525144553176,41.490191876535455,0,79.5232945440166,84.56281151111617,93.65832561003673,0,Sin falla
55.36181436223178,37.51160611365242,19.37194590356364,1061.316709480893,589.7271529029055,30194.58255518883,60.51264227745165,0,88.65160907428584,63.45542548578858,201.5810986955124,0,Falla de vibración
64.96895147105346,-10.349531486206146,16.312806645009626,639.3551421771733,692.3974378143682,28614.877553927752,90.0,1,70.0,78.05051765795233,213.58417922500152,1,Falla de humedad
74.63317690683539,4.844786687599171,15.967949556837722,881.2957864731209,452.59760599747443,25761.099576776476,51.961983100949325,0,80.97701610641661,43.96925158063746,279.5397871085626,0,Sin falla
52.81238643232065,37.32407025411606,19.25448981083986,1095.2359783750526,649.9800478847421,26948.11154519248,40.98656331589687,1,89.59303166938103,119.28659885113193,206.0317380446727,1,Falla de vibración
57.215115350042744,-5.394598210035079,14.313141058003017,900.1418786852466,555.8535676433052,40469.11794488139,54.44893970441959,0,78.23367932280921,48.045815393811935,252.20125647211898,0,Sin falla
43.40497538990958,27.791949465420025,16.952324249644448,971.9839423300156,309.8178540625536,26647.55918131973,32.694382835922305,0,78.87253288332683,68.56494592019584,229.19185407695295,0,Sin falla
42.05690063878994,-11.783614548680042,14.483891235337518,841.2003662654888,563.7042009597749,16589.352866984314,87.75935411049464,1,81.47755845795169,74.3503792831581,178.23759014974158,1,Falla de humedad
72.18788733591298,-28.066586695787326,16.326811746998143,545.6589072457699,301.6606673119379,37436.517755401735,43.601420753919626,0,77.20602090557523,113.25376268713592,129.55196266039803,1,Sobrecarga
80.34360042856234,19.20330825915729,12.08620671194209,1096.4779634017716,373.4239450230416,27951.233361352828,34.541333595489746,1,78.43964033973634,48.5030843813452,213.75011491459054,0,Falla de sobrecalentamiento
58.91984817629499,57.39591847870145,5.0,1500.0,537.8656614584748,30313.958655327766,23.286219899599278,1,78.31092452904299,114.67408270957503,125.3948991427318,1,Falla de vibración
75.05299346838036,33.06440183492776,14.328604189068479,1005.5204892350314,559.4488546760248,46075.783063995106,61.94440383212877,0,76.86289632786813,90.14353642204046,264.76035363348217,1,Falla de sobrecalentamiento
65.42454037571451,22.435557587977943,22.113740680499703,1067.5792351742648,262.15350698457416,29794.394426494928,57.343748256554775,0,86.1442827510028,83.34190648846493,191.8968948981588,0,Sin falla
50.323203680923136,43.5659549174555,19.631077011207964,1207.8168265350578,710.7971542365752,32891.83673118726,30.052912571718135,1,82.30539016148218,55.30732625964089,259.7588705755708,0,Falla de vibración
65.4209340826262,-18.16384573265389,19.826987422955852,619.2008510359902,614.4012556600945,18210.76508701675,51.52902690244845,1,81.25314116051652,86.42282484076148,175.98927829338004,0,Sin falla
83.07054849698955,75.77923837259672,21.18065360903109,1500.0,359.05431287782324,27803.305476490397,10.0,0,84.0428550344506,60.530267551604,213.4425393200496,1,Falla de sobrecalentamiento
59.46260941335073,27.06454552459384,15.443287954807188,1060.6986389268407,192.48304071016491,36095.26045208601,43.699411501463125,1,78.67822083398266,100.33322506396824,210.46744286673444,0,Sin falla
83.4696548372101,57.10505506682652,15.986578537027977,1489.5570697267326,471.01908418371374,14446.262661587576,49.05512704153389,0,76.1289809082355,55.57875941784533,197.7477940994538,1,Falla de sobrecalentamiento
30.0,6.449046629860501,11.91174052282825,780.0901013428032,410.81125722776795,32008.450931157095,74.14659619118446,1,76.98687847692722,72.73683011087832,178.3670243301704,1,Falla de humedad
72.32853756562835,65.56780642906566,13.41963571986475,1500.0,522.6280914106046,31007.910726448063,24.58362394542621,0,80.00891520552304,63.89453823973657,219.622800923526,1,Falla de vibración
61.30570602357257,28.122445529736734,18.07885574885571,1232.546648210435,427.3766677688867,30412.874555874394,14.432947423953514,1,74.70394145813549,55.2495407514601,153.69183682583957,1,Falla de eficiencia
55.51488974301199,32.2340594164438,21.019422185844082,1165.9120257557074,100.0,40371.58898658243,22.091440781499166,1,77.49869491706663,89.82639633815829,139.52823355204706,0,Falla de vibración
61.37641164803254,42.2042438688211,14.302768621595002,1070.2073363059444,422.3306123397683,33344.38514848521,13.268629993701602,0,77.41941679064284,85.70917494819267,262.1413446663414,0,Falla de vibración
30.186466280986608,19.79748423273098,12.749053675742942,925.4414145776652,438.8761777863374,44780.71898356444,66.73314715517967,1,90.0,99.18020397801995,236.35839944460503,0,Sin falla
56.70492168243732,52.008699472617806,15.002639794282986,1360.1594975421617,626.7322049548118,20064.10484405964,70.97278590048073,1,70.0,39.402497835836655,203.294580430112,1,Falla de vibración
65.35668857267619,21.198887621359134,18.006033744645574,1042.107960954414,360.36006507779007,31359.24567218348,46.40433155897658,1,79.10190139297184,96.28341404682088,283.25711912718907,0,Sin falla
82.16841067112274,-31.657929978617688,7.780725919332291,500.0,835.7349346745132,30844.667863899474,64.42589891370297,1,88.62846896407386,120.0,186.61172406375775,1,Falla de sobrecalentamiento
52.22594672589529,6.772855102857726,5.0,664.8440614878994,117.67188986964857,19307.455062449197,42.679167611604704,1,80.60922232066228,65.96717821646106,266.135160999449,0,Sin falla
47.87259595660218,18.016641476785026,12.247315752542082,944.2462743421759,762.2334995605249,39562.95002091346,38.09776704598468,1,83.76708736710546,112.9029722421794,208.77870424629108,1,Sobrecarga
52.47364434623195,33.171435929776976,8.896437870429207,1092.9996949496665,455.13620582437903,50000.0,33.339247618924766,1,80.49913157549884,69.73677455880346,148.7624624961805,1,Falla de vibración
73.73103176553111,29.017249514085837,12.459299011763445,983.0234533300312,671.9169744687113,29829.93925516169,33.79218017244869,0,76.6633330939176,47.55180524877386,292.40200958854246,0,Sin falla
64.93126664489526,59.14245212783843,14.261098405912643,1365.6912369380989,515.9602968117466,35050.210882737665,10.0,1,70.0,68.8873511518641,249.53554233120425,1,Falla de vibración
52.05359694349442,-32.778100817497254,12.733757954884933,500.0,727.9111072050939,30845.18475815327,45.28509527214678,1,81.02727843518151,95.96407935350553,193.9489484495218,0,Sin falla
67.69901149670034,22.56145488267374,22.262337672353727,1043.0763809515481,422.52760708943777,22864.153300928243,39.19332179571912,0,76.12196697698805,58.23647035336937,236.35856297669744,0,Sin falla
61.456163240220604,-30.76327216393091,16.6337238230116,500.0,280.27591496443756,11792.397221979838,54.90721448155752,1,75.99832296917349,62.99322681987026,179.81482830010467,0,Sin falla
74.52967485799334,43.26433812878493,16.502371798054142,1227.9136886452504,784.1008574542127,22942.26516904635,41.870469928772195,1,77.50506372010445,86.87078864586381,241.4574517529771,0,Falla de vibración
49.469203591839715,23.916606206049412,18.11103572021701,971.6623856673991,477.30387082357174,16080.416190482687,36.74592596861817,0,88.72430703311747,75.06120233477145,80.44607173580202,0,Sin falla
55.085067801033475,32.978935999345566,9.305834411096154,1125.8829916072355,544.3116947248421,47041.02078059118,22.576139399847385,1,90.0,86.69245904973482,149.0099333152703,1,Falla de vibración
54.118377703017636,1.1633967477653577,20.195558937101342,740.8351118230702,746.950382808959,28848.903060767607,41.443064736435225,1,81.08603968764201,79.75659081516672,248.96298721434815,0,Sin falla
38.04727577801822,56.57507100145794,14.621178567322701,1383.8394794973253,293.60895158111305,26540.806709528293,54.76474461632324,0,77.67616388044136,84.59250639103146,187.51722308905403,1,Falla de vibración
64.44180415596864,52.17372179556296,18.352403086206063,1312.5173992176553,619.0981795278515,38891.53824787806,17.133220178322787,0,74.11386791274394,66.35397628380917,210.3771147444371,1,Falla de vibración
63.91582908269834,22.74846673289762,9.640713834799222,1175.0632909035662,382.0210487074218,18782.48897144112,41.74947507361478,1,82.34270080773035,79.63461884060786,132.66071689422827,0,Sin falla
60.07670184963691,25.09611983246425,7.231206169919679,961.1448259409677,473.5661288711256,22331.359619954477,44.66085903058968,1,88.91452800032572,56.452539886081325,292.39334978510516,0,Sin falla
56.481192999372794,40.94234969230321,19.089448290125144,1173.9571855885397,514.4557930768577,30680.72269248621,25.638704327634713,0,78.76329806487422,100.76867245006777,259.5264821858838,0,Falla de vibración
38.769438869243785,7.584941059074783,16.882047630487584,787.9322296037953,199.95562771061282,40287.689914234805,28.242873901839996,1,70.0,62.314505663653726,189.96573908123352,1,Falla de eficiencia
53.69032015851961,30.576955276057227,10.489742228212448,1256.6666977062137,344.23259143591304,35016.85045168788,44.61221697532429,0,83.35024835907763,97.5769497509878,179.7652071568337,0,Falla de vibración
54.85928225209846,90.06441659793326,10.651684593626527,1494.8442682971763,770.2145784826279,32483.25142515882,17.33157963414754,0,84.92699855725026,70.32786078034269,251.48021807098465,1,Falla de vibración
47.96584096167572,50.16111236805911,20.627173922073847,1321.183167993756,677.2382377169591,30781.177352360162,46.99847430498785,0,72.07077179807077,79.03998021514643,299.1235225084464,1,Falla de vibración
57.580714325009865,8.973796879225233,9.05294053566336,781.1192590577772,487.472084534553,34002.358555267754,22.092912526816,1,80.88242091831476,65.10070898218599,247.68801279056768,0,Sin falla
66.06076285221808,20.54329930331507,23.213364766279817,1108.4251951819308,548.6246917025786,32016.529051292546,61.25707386066433,0,82.2561300806805,54.68009137663942,308.5901333698301,0,Sin falla
88.29278851815795,-11.600819913746907,10.496896326760655,612.0575368724056,441.1514988727085,19700.27725223064,86.756554907766,0,79.63446348995531,40.10479224789397,153.8824335469041,1,Falla de sobrecalentamiento
62.61866719247759,26.557422231439098,18.191959628041914,1171.7170933527027,771.3166771655965,30460.792216331512,22.784863965963606,0,76.04614540457324,53.89351682815081,159.03065847506048,0,Sin falla
63.86325586084146,27.408793801316996,13.356907621255077,1135.1810238587616,459.92948444116723,19263.113410822472,50.684157247493495,1,85.07968611781779,68.52182293568157,140.55294409733256,0,Sin falla
58.883311263507494,-10.87314506239099,18.015937155411716,500.0,546.3684184269696,30810.825429008237,25.465161902359615,1,77.9831012701566,79.23758357657768,222.08803248247398,0,Sin falla
31.21843177051438,-17.997341873822016,12.279429989429037,651.4648468262908,729.2060288284131,25193.520585117585,60.81908347595579,1,72.57406918650034,95.20758626566527,208.7801774902185,1,Falla de eficiencia
59.602291868261744,13.571124930937936,14.18603546963853,915.0583309768699,344.5257030308187,50000.0,14.6948318182957,0,70.0,66.08485080406302,192.4024438264007,1,Falla de presión
60.9034531491154,19.543665397265084,15.204595876978606,909.7420758577521,811.7578368993788,29601.05616248288,49.611735168554254,1,86.30424759999656,57.36078471465652,240.46293140616493,0,Sin falla
90.0,-10.116032140038644,9.989062721092637,637.1569193743585,193.90771805132465,15957.604337384113,22.540220662212946,1,83.0833198823556,46.14570427994575,261.6164302607332,0,Falla de sobrecalentamiento
57.114585528283165,33.12529293199627,18.704121727100627,1116.6936188056552,825.9284262225597,28658.197893230754,35.86030821803263,0,80.43986773564585,84.60127235808207,123.7168795356579,0,Falla de vibración
64.52321013500419,31.69661770269369,12.433932167642073,1075.4420826821536,425.4648832096051,35193.58745637888,19.37949449705386,0,77.79862681574599,102.66389030658686,170.15139860494423,0,Falla de vibración
59.47932345442135,38.43331411933949,13.857000423299906,941.7192604064442,451.46025043494365,46733.639461525236,56.44700941791507,1,77.35500792898436,100.32660535912578,241.007179706153,1,Falla de vibración
42.46982943570702,-3.98445495367195,10.028253126957438,773.2625499524911,121.9979657634114,24105.476000612816,23.26039291120826,1,74.62131675779194,89.19865496294474,176.6130658070709,1,Falla de eficiencia
77.14234221772531,54.45703003398635,5.0,1314.612137924969,409.0410565244614,14175.7202597636,51.03928518663655,0,77.84272177720058,87.77086634535198,160.0896961820923,1,Falla de sobrecalentamiento
71.27899549030161,81.07223188318193,14.044861186999155,1496.6221339264885,292.03869379462316,38168.370114309815,33.11803943475334,1,70.0,108.95247559418682,250.92687138251972,1,Falla de vibración
71.8654792056457,17.20810506674937,27.06307710806458,854.9315548460388,378.4707309253055,16194.012941003488,37.71055256402274,0,76.31968173265743,81.64162922833621,135.524996513801,1,Falla eléctrica
46.35918817807892,12.952480885067967,18.92302143949012,816.3499248535538,472.5378068422241,25638.44558492515,42.95511814800257,0,78.44531241824454,87.92259352048343,184.92100961044474,0,Sin falla
81.04191466404149,42.1114711434834,14.903698101328027,1147.3622996235988,691.5583228945811,27423.79514489006,24.763506566823025,1,83.04940023595209,68.58432276296001,216.4322012902404,1,Falla de sobrecalentamiento
38.97223405811579,-3.4947274909795834,13.685545853958661,892.5911860759041,541.5206702801252,29303.66546699892,44.20734227081774,1,79.80036768313319,47.759132582904854,171.30900430449407,0,Sin falla
68.80285640700406,32.45577234336422,15.112329464060231,958.1808398010297,561.5353306802227,36891.64457074336,70.60669128708822,1,83.9746155693778,61.32302199000847,239.15778280065874,1,Falla de vibración
90.0,32.22430881384634,17.73559557587605,1221.8959455174015,280.8961222308875,23163.657177136123,24.438104283345716,1,86.74567552556715,74.8168192293069,171.55615124013156,1,Falla de sobrecalentamiento
45.14195512303968,-27.704390516957424,9.095935923455777,500.0,323.84918207945395,27262.70747833239,63.4362028654769,0,85.29085046912051,76.21570745002606,270.430974672296,0,Sin falla
51.50553405595842,51.9668451191555,20.571608473344362,1395.4906974558007,859.7450036702623,29857.296470506117,69.96195266975569,1,82.3525492368928,113.52571709710787,193.71268512521138,1,Falla de vibración
61.49477047631462,21.630026221284254,18.57690657720622,1021.8041572988024,352.9597930473507,31495.97957518788,23.67690021943912,1,80.05931339590393,76.62554335182138,233.56350683526767,0,Sin falla
52.44786518825701,10.800991714387381,18.59092862853967,876.552056631346,831.2416504114592,30978.271747079227,10.898907898188959,1,75.0960599579322,98.57686888051288,237.30119764914082,0,Sin falla
36.74004853400801,19.2865345062444,17.192378694048635,973.2297537335653,451.3877602238267,34360.057752225795,46.039218003435295,0,83.69972025689658,66.29845516847368,168.62299986279635,0,Sin falla
61.02844462209041,23.08117524691988,15.09808328846995,988.7288065061556,500.4575872287008,38438.39509641737,29.051849544662538,1,88.39873691110765,68.76648228469531,97.32567256720557,0,Sin falla
44.06544429410843,-14.925416622152795,18.3643061798341,500.0,714.073032045986,33926.34115650968,77.37206438326004,1,81.7105301982521,48.41984725553104,218.03778773319175,1,Falla de humedad
67.10388645952773,69.59021855913797,17.95907066870689,1448.4814682359709,754.3784843877313,34535.85523509218,40.696150809996645,0,89.58629574213062,60.153439742468564,203.61441735624348,1,Falla de vibración
46.20863648649295,18.21403071780946,13.22979644529488,1012.3976896811855,477.8374879441825,14177.768332535223,23.956011839296416,0,72.37214145969459,85.53962782727507,227.79130137875637,1,Falla de eficiencia
83.24901607526309,44.0948984361468,12.131991135515495,1132.9006391342125,422.35138929569223,30502.276991656803,17.05680977976577,0,74.2291830761023,75.15120360788266,188.6736263808581,1,Falla de sobrecalentamiento
48.251200614956446,60.04234576119495,15.509281476309933,1285.4649311722128,488.8159102955574,34795.07548001609,61.79809918181661,0,84.27600753874131,93.85877239794468,178.4786150599642,0,Falla de vibración
55.16907725691487,-23.116247225664182,22.74510075747594,693.6512627319099,567.5915056464237,37289.4119457045,28.57632051831627,0,81.32145105076626,78.625078966901,300.423650549085,0,Sin falla
72.20275826054504,40.71780483625515,8.804464621730496,1142.0415697105686,678.2607373739511,23076.49225766206,40.87657598920857,1,86.56891088285904,67.95092536724516,126.38229692446112,0,Falla de vibración
41.53703525349067,18.489005831577106,7.6623736712378,919.707672730362,500.8459717988303,23409.60725111355,59.116054902249616,0,79.9226417963663,117.96593727573918,236.6975239182119,1,Sobrecarga
63.41189901906194,42.57930246010538,15.823804206182583,1254.0312325649481,623.7772596046307,24258.993247164017,30.314832961383395,0,75.66012288735836,73.12192862573906,171.26990709083046,0,Falla de vibración
79.60714131423643,-15.029974607230926,15.25443850928009,500.0,827.6719464541882,35364.13899891343,39.08142342519679,0,78.93203378897479,98.26001939410608,183.2110691129789,0,Falla de sobrecalentamiento
35.88775148158159,14.240760855206808,15.866708321852041,970.2717099276193,576.2619224529569,40338.81054924209,39.6686318035496,0,72.33658014538133,66.97581586910644,184.14485837130172,1,Falla de eficiencia
62.769507877984566,3.451540150972523,16.219765989542502,819.1538032648116,562.3305712009557,25925.398927083985,53.66649023032184,0,74.35704663451483,89.19198958767133,159.82828629143714,1,Falla de eficiencia
63.89824191372635,31.617685503702617,13.883988726825974,1129.6788851902465,196.2178349819864,39079.623136270486,51.814886710206515,0,84.86221998959006,93.56031318303374,228.56121051181196,0,Falla de vibración
71.72734307665965,34.88518164480884,22.449317193010412,1141.0132562104607,100.0,31234.798091645942,35.59772537490343,0,84.36393707234805,79.16983941151162,269.53217979749786,0,Falla de vibración
41.44573933682877,-13.569240746771364,6.995480107617421,787.7122315533921,577.6751458460337,28757.142228375636,41.27298122993035,0,81.81502142403039,30.0,223.50068306233308,0,Sin falla
40.193150803735854,-16.752416718866243,10.857514876098769,786.3478407471869,481.03515374382556,27886.15770182031,32.56441976953023,1,71.39461239519765,75.36504921712226,205.16909981060476,1,Falla de eficiencia
67.82912348425347,33.2626377592945,14.483726199254763,966.8003894328011,397.04346501705163,37466.11364602157,10.447751861611106,1,78.20798212243557,99.60920095519951,150.67797504503767,0,Falla de vibración
64.45477009849779,-15.040645631109083,6.784055944229163,731.0073318054376,548.7060408372689,33255.7781678707,45.15201714796259,1,73.87500055669976,85.5496166605546,225.84126329122253,1,Falla de eficiencia
63.75739275518815,35.622624781805996,14.120727977839644,1252.595108635638,487.9192541606183,50000.0,77.84383521666135,0,85.88266626893883,83.91677750458493,307.81748158646496,1,Falla de vibración
