cantidad_producto (kg),distancia (km),costo_combustible (por litro),eficiencia_combustible (km por litro),tarifas_peaje (por viaje),tarifas_almacenamiento (por día),tiempo_transporte (horas),costos_mano_obra (por hora),costos_mantenimiento (por km),costos_adicionales,costo_total_transporte
2558.3127000579557,1000.0,1.195670318638566,10.138674323430696,7.917539845378605,43.51646277918717,16.60020680064117,19.930689327478643,0.09985272943337024,40.62707016472843,768.6146248010039
5417.727190009511,219.7336139882674,1.1516946515748372,11.72508696923034,39.31936514402634,10.0,3.5585510771702626,15.673954730738766,0.05,38.97441836269749,447.5266886508316
1080.659752240449,89.21385693202652,1.0778486737047877,6.610053122966775,24.2348864385452,75.3742778915314,1.5155384621205754,16.15872339804115,0.05,48.85811449750451,245.9975186165835
2343.627902203139,144.6657180001299,1.0977699716281948,11.640464796611969,33.19896574902913,53.804464436897874,2.8502093790698564,17.410163503917452,0.10565800056963917,41.68697833644374,324.42240408038055
5393.722471738247,50.0,1.0311114457424595,11.634612407476652,37.74170044871345,42.407510066463324,1.183679465503312,11.071293590268684,0.13973206017868295,82.83262460927457,457.1906484755805
6476.933159990821,74.09046665602888,1.1204758882401784,11.908170204313256,35.56924993910991,67.14316776846577,1.3149125510003117,14.982672871003547,0.09458330583777054,46.50020130266929,506.7392998322964
5342.7365623799415,98.5651313743161,1.1765878279480615,12.436960429743372,26.172532359035703,80.49277192965512,2.3410110680960208,12.587617423181786,0.07325728386066499,29.561436021084596,449.376602499939
4768.703435223519,87.8746706393683,0.9384113212589528,14.404027849319231,22.45543380282784,10.0,1.416883222103581,26.729375015888586,0.12322510826071063,77.48602686966518,402.80236835022487
4397.792608821423,172.8380228893612,1.1299647687837349,9.28781590276189,21.918195933829868,58.685272998441434,3.305263966186966,23.092311961941093,0.09583338996878266,85.44204093813946,499.8526235323509
2042.9560192651452,65.20786350842937,1.193243487095467,10.219143160155717,33.80219586185254,21.467015783793055,1.062985155793462,23.929870494327304,0.18428720959869807,42.042895614045136,244.52801014156555
3560.3115832105827,455.3337503559514,1.058489971103663,9.16712313350395,27.265745972384302,59.982210135978825,10.03559395485859,22.944159757709738,0.16163641710341423,66.7808571905532,688.4766931564765
4078.722458080425,148.44389344311753,1.1700700612120585,10.003953689511622,43.210951159482974,52.55854404749159,1.9202317059480116,20.834838116670817,0.14797540285116648,5.8804533888304755,384.921944281888
7114.244452437832,147.03926777997262,1.3814654444472554,13.065746711272624,44.36158929470204,62.714530528811,1.9403222355064742,27.303401660645683,0.1378867057104952,52.946485197146664,604.5337176100912
5687.236579136923,106.9226080475815,1.089565720701311,7.309971032138662,12.67521701029333,40.0150477101069,2.2462798676455193,16.946186721341313,0.05,4.498113774550805,400.8992433011134
1473.9196892745322,173.32885462280984,1.1393307050005324,8.27790065566885,11.130514319557655,12.535197763616964,3.2254567007018404,20.533348276835223,0.13314968510262998,2.9190840494468073,213.44504440214226
5648.16793878959,338.6944131367102,1.0261942916338609,12.754361873009122,33.36804167161998,40.99263617486664,5.24784521885329,23.735294139120615,0.11881629788232877,61.2924850522739,610.1139031583776
4229.835439167367,62.356616444402846,1.118125116260205,12.040073013804179,18.555158662802576,58.13695270279566,1.422775426682756,13.393953840719355,0.13032123641955817,30.333538239498715,351.4912714242544
3646.155999388083,76.8521549764633,1.1460271624982306,9.273736706365844,5.835682344429449,70.30784657350446,1.4183888355095033,30.0,0.12463047434065264,74.25371624554654,394.3320441899376
6223.352577681736,109.53826839088121,1.119484234027014,11.70880400224144,44.98892012133298,26.563373990549497,2.1888176933619974,20.14282881388793,0.12263812939240329,89.60825606325922,540.3237326327001
7061.999044991902,50.0,0.9980304680291144,10.682431684984067,15.210534525971372,70.54120853746035,0.6525654311760771,20.709947252877964,0.2,13.93911737303507,480.9767720260937
6862.560238232397,65.41438185181973,1.1206361771325453,13.000549218001975,46.81762932586141,37.04255420706957,0.8827801116280276,26.28439015837461,0.09619071650240406,72.45228385789238,534.5747359752154
3321.5649535547227,92.18331293157499,1.2462195938717637,10.149019187653545,37.28455028952141,57.24899763189053,1.458751146935552,24.574776665051118,0.1468168690414665,51.451999828834325,372.7657289878652
4381.575248297571,355.8072603442123,1.1448635764514528,12.051264227745165,39.31940704601679,39.802120942687345,5.850759983352856,20.190390096982295,0.07645050948679985,11.211925016269886,488.5444852600302
5662.526862807128,192.9751316410302,1.196198718907184,15.0,14.06576731069222,53.64341255424203,2.498738197135699,20.65064719049021,0.1395320791943836,65.15926064807248,509.91067295115994
6951.090254244718,180.1139869624337,1.0762988029987373,11.196198310094932,15.538749152756582,67.83755269140549,2.330151591548612,12.479257345260105,0.1469659945116228,60.94668031064728,564.7411778878446
4041.65152430942,347.54632385153633,1.1749900239423712,10.098656331589687,28.457048922082958,25.459718454229282,4.411986585914277,17.217671110750118,0.1182213038567674,51.564186740078256,465.0524495970615
4628.682046672366,129.3637510198581,1.1279267838216527,11.444893970441958,12.744493369243798,36.401882065063376,2.873782173422711,22.586051080794803,0.183462347118825,92.6471204559658,474.61753140684095
2787.3300519879435,219.30530591914362,1.004908927031277,9.26943828359223,18.744426170736453,53.69925174684173,4.724135753628051,22.21946419521443,0.05578619818197913,52.10796961040165,404.89522866530393
2607.5867518386585,133.85782738884714,1.1318521004798876,14.775935411049463,19.465811507651203,98.03167322060705,1.9958086963539787,26.105828750020436,0.0756389529165889,99.05151154502126,419.4090893375197
6625.0516447883965,193.51641664227375,1.000830333655969,10.360142075391963,12.183346996374384,32.73620575666344,3.1385767539708245,19.39749470888338,0.11061900430117448,50.922881384811106,528.0765800644755
7712.480057141645,82.86736705702894,1.0367119725115208,9.454133359548974,14.233227502782233,90.80267771993837,2.034122268082106,13.06356743284567,0.14404034267421112,11.58520383013676,549.84123676219
4855.979756839332,50.0,1.1189328307292374,8.328621989959927,40.48483289037154,90.08846607350341,1.1770521506047307,25.28365215387839,0.10897147606474666,47.04712510750304,462.3455575982046
7007.0657957840485,129.76444402476778,1.1297244273380125,12.194440383212877,12.523813454627078,48.05377698596818,1.7182060314286525,27.180446730910077,0.1642879518255283,18.232876255507126,509.20581170191997
5723.272050095268,615.6927989274466,0.9810767534922872,11.734374825655477,6.280582632976512,44.03694947600199,8.236160578850338,24.49122286428115,0.06691550645168404,59.713348521742724,690.5837967556622
3709.760490789751,374.73361076415927,1.2053985771182878,9.005291257171814,33.32097241830223,36.15869602670617,6.902336237577836,19.181831645712542,0.05,69.31321751936011,525.5768152641907
5722.791211016828,389.70790017454084,1.1572006278300473,11.152902690244845,48.91924037266025,48.63594939334662,5.152002499106774,25.221930259382894,0.11540641682682523,46.843527870709366,645.8917519879327
8076.073132931939,510.877952826071,1.0295271564389117,6.982888063574287,19.904621658040462,21.86561134880884,8.014148571331003,30.0,0.09614098619431519,9.770296768314823,820.2066145615049
4928.347921780097,162.1720146877486,0.9462415203550826,10.369941150146312,10.339506643831353,48.47521965358805,2.245023362037961,20.575761572202378,0.127143186017911,46.864139858355294,433.70634652349037
8129.2873116280125,180.78630662668996,1.085509542091857,10.90551270415339,30.667429641538885,79.93760547701712,3.1662878558427883,13.441316538774377,0.09862988545667481,8.14542147344004,603.5998835442809
100.0,80.0257217255001,1.055405628613884,13.414659619118446,45.78593949930408,37.778298750465645,1.796879871293127,17.06857475223924,0.08299901046882716,68.2125955506534,200.38513502392937
6643.805008750448,108.19413329110868,1.1113140457053023,8.458362394542622,40.28278009228155,45.18551392021899,1.8865887397603927,23.127380001520255,0.09625312141381383,79.03682248650875,564.9564856856064
5174.094136476342,274.7251517686138,1.0636883338844434,7.443294742395351,33.01321407857222,15.977190514655163,4.712914119425387,11.975978445509686,0.10144244473965926,96.2380327227039,527.5034495517858
4401.985299068265,494.66681611023813,0.8992543139254991,8.209144078149917,19.177542347341973,57.48124176262087,7.973639832992551,20.847015374560346,0.08475093500758349,14.880210712845642,573.975616847316
5183.521553071005,129.09566572957152,1.0611653061698842,7.32686299937016,29.384607797429897,55.289633699027476,2.919177014590567,21.901683251579414,0.0898433976838286,53.242033553330415,491.32283883039474
1024.8621707982143,94.61449942104113,1.0694380888931687,12.673314715517966,9.10601785869149,51.27404719531542,1.1877876230886604,27.67560869906326,0.0798203331506545,56.75373675354186,216.78586440499188
4560.656224324976,148.49153583238422,1.163366102477406,13.097278590048074,35.55254409263014,45.663458995557136,2.9838264841337443,26.550974280271504,0.14283325599347033,92.24765337809797,515.1192619011475
5714.225143023493,270.75294118622503,1.0301800325388952,10.640433155897657,37.629320850394286,44.14484162455091,5.64749902438967,24.322923958758857,0.10970105022528998,62.727664059651424,623.4922752362859
7955.788089483032,50.0,1.2678674673372567,12.442589891370297,48.426423030946346,60.038004674013436,0.8187042247316697,10.0,0.2,14.550964564532109,544.0867086218262
3963.459563452705,50.0,0.9088359449348243,10.267916761160471,16.717881143528224,49.423667968227534,0.8131624699603497,24.605265640239626,0.1080352275639231,43.63513239631892,337.7851098502838
3383.012794213625,85.58098755779777,1.2311167497802624,9.809776704598468,5.830538856936019,56.29943743110665,1.4859660183563332,23.527566930301234,0.07245712648356692,65.47625285062504,348.6593109631646
3996.485912830927,50.0,1.0775681029121895,9.333924761892476,29.552380899221777,54.29965634909096,0.7054605454357862,21.279721885391734,0.2,70.02844320692974,384.4891007937527
6830.804235404148,89.28734837848906,1.1859584872343558,9.379218017244868,36.80557269785665,72.46854574191524,1.471781381697691,11.348889369272573,0.12068131888571677,86.30739985905736,575.8900989557615
5657.502219319369,128.02424770604725,1.1079801484058733,6.904396887381937,40.56833641473446,63.53988194750109,1.9883302660893112,16.1161304540647,0.14950623934464086,18.050711984439715,476.7632916831878
3940.4795924659225,94.32550229390513,1.213955553602547,10.528509527214679,13.718251986116478,53.85723686300381,1.368030458140607,14.16588615232967,0.12960514916012458,95.15421467554984,402.234012972244
6026.534866226712,634.2654352903321,1.061263803544719,9.919332179571912,16.778879106666064,80.36844061304359,15.469509827677442,10.0,0.13115055146488744,5.913941201559226,710.1270683980167
5194.155098696081,205.76706253548366,0.9901379574822189,11.490721448155751,28.066591637028335,58.40537058113123,3.2752017424160043,19.985424242926026,0.12678270256762372,98.3762134568902,553.8305654291119
6937.289981065778,200.43186420916837,1.2420504287271064,10.18704699287722,19.87703644865008,76.09925377580838,2.6593839870268297,16.0108893927861,0.05,85.77670928664085,605.6557458839665
3595.8938122452955,276.49898333376893,1.088651935411786,9.674592596861816,43.72301689643503,62.13885216773276,6.794329730313175,30.0,0.11837645237807061,66.02727827621713,619.3582726638097
4344.6757068044635,50.0,1.1221558473624211,8.257613939984738,26.31920691824241,13.161618421369141,0.8895644177496997,19.156140302810453,0.05,73.49955002644217,356.5494552138364
4215.783693735685,419.5202461932588,1.2234751914044797,10.144306473643523,40.981038984590135,76.09669526638659,5.444843055118313,26.4687657793298,0.09128185817937329,7.269200591879644,568.1460949433342
2072.9701037357627,137.58414773722814,0.9968044757905565,11.476474461632325,31.127889221705917,52.70352482685338,2.5419151632871206,12.154504876533878,0.06371912717183564,4.147986289445238,243.24042199014093
5592.240554129152,290.1739634928414,1.1595490897639258,7.7133220178322786,39.78905637277004,48.960904581984444,4.973062139426967,17.34955206997565,0.1178735092924362,10.176579655136553,542.6448469675591
5522.110544359779,50.81251929106151,1.041010524353711,10.174947507361479,19.970284393864574,55.62696694979154,0.6410731497891703,20.484489380171574,0.11670631236691174,8.735981466413778,384.6996449072003
5010.2269132849215,50.0,1.086783064435563,10.466085903058968,42.413747986864,43.10033676085865,1.042253925552493,15.459230256961648,0.12405729453825934,54.73812334694351,418.2707888342963
4530.825733249706,336.2616771931508,1.107227896538429,8.563870432763471,17.35575419979597,54.54057720777891,7.891575667173094,17.88899657597628,0.11436482863745437,21.544398711178914,543.0863679965387
2169.2585158991715,216.24445980771475,0.9499778138553064,8.824287390183999,29.574446360148087,38.16247867313815,2.9074141197180463,18.910245468782307,0.06965873291068006,86.02056372067265,355.54342091140944
4158.709354469282,60.2166231129881,1.0221162957179566,10.461221697532428,14.63032009282434,75.4854451746874,0.8056962816596328,18.830460072775526,0.08694982553241602,44.57486230680722,368.91703213280056
4314.570966946461,62.19887537073393,1.235107289241314,7.7331579634147545,26.3986934731787,47.72823772757899,1.0563109148412346,29.275592865176733,0.14601980806272424,69.5510476458275,409.347064677285
3395.445461556762,457.3435158805395,1.1886191188584796,10.699847430498785,19.31788442789164,42.34832314555133,7.550874206470744,21.89113142715755,0.15339283386472,65.28730929701598,582.9813275591421
4677.428576667981,50.0,1.0937360422672766,8.2092912526816,17.00165437867464,31.501483685614524,0.680899696551448,22.397552814706515,0.05,31.985303892971007,338.7719318209321
5808.101713629077,767.1427917887065,1.1243123458512894,12.125707386066432,48.514325811261685,55.375515782972826,11.031299081511385,22.698273871725352,0.05,24.316757352572903,778.4908117316711
8772.371802421061,60.30284391268643,1.0705757494363544,14.675655490776599,12.203334746902879,53.742142002501836,1.1916154501764904,23.06313188668556,0.0636555308397644,34.24562852966352,574.5297269628793
5349.155625663678,281.01046920819374,1.2356583385827984,8.27848639659636,40.429662685582784,57.76849227355013,6.908553089827944,19.585565080625674,0.15226037910161255,79.66583738498375,665.3604619611169
5515.100781445529,106.84524982020537,1.0799647422205838,11.06841572474935,49.287423176744674,29.454962249897424,1.8051841265811701,18.39626814260577,0.16074420150915172,58.627684841961845,473.93359343665406
4851.108168467666,271.2897481512588,1.123184209213485,8.54651619023596,5.895566768303502,17.976376023768537,3.6485011200213657,20.834080297591388,0.05376440597994142,25.353866251917534,418.033047004836
1162.4575694019172,86.13243019953134,1.2146030144142066,12.08190834759558,36.45623363189428,62.5118260501312,1.13581146154982,25.784019744567363,0.11536546768681692,81.78464430604302,286.75703141888243
4946.972249101566,126.11662750180844,1.0222628515154095,7.46948318182957,16.38103125003292,79.69283723753016,1.6117337004573766,25.631190942181917,0.1917215666570044,5.4759386110306725,431.6484935682204
5120.4604198820525,154.6120653376537,1.2558789184496895,10.961173516855425,6.8219520947737,29.472927552202076,2.0564892715983487,18.798007621557943,0.1207655738620167,69.91833749902953,437.28066606205283
9926.484224970573,54.47884952406139,0.9469538590256624,8.254022066221294,23.130031053048388,81.78882567123397,0.8619833507340111,23.83921847334056,0.1710751642616547,43.91008057493109,681.2722958835125
4615.278070437755,311.32094122418806,1.26296421311128,9.586030821803263,47.08480145768937,55.67822117472762,5.38764596698249,19.02707668480166,0.14993632850415492,73.12903860658882,596.8621217369115
5603.094684667225,88.83550787474859,1.0627324416048027,7.9379494497053855,5.529429246514896,49.858741908983404,1.2513101889749332,20.16935274717622,0.05449006468860446,92.74612802434268,470.26109779372194
4930.576460589514,118.08445451124727,1.075730125217472,11.644700941791507,31.454856136840174,42.04902606908444,1.6967896619228047,17.632383092229013,0.0905009288251461,75.00340979469038,446.54988058579784
2662.643924760936,54.907537017809865,0.9109989828817058,8.326039291120827,27.562841536789595,22.309639611500067,0.8924320051040716,19.09177430546883,0.1017377239145924,44.19653553113824,255.83323491730582
7285.645629030041,50.0,1.0545205282622307,11.103928518663656,44.30228739669714,69.754570318492,1.1496077736540045,26.7066503477484,0.105206669401067,15.097568151388074,534.1476255450198
6503.866065373548,122.60554334917775,0.9960193468973116,9.311803943475335,8.780077153428154,34.487872771247936,1.5913858409161667,20.46210573669618,0.14581644767192858,80.63509758054337,512.651628993541
6582.063894086094,1000.0,1.0392353654626527,9.771055256402274,35.668671344899266,34.403866485247995,17.17501814946613,20.67641254276159,0.12043423811377044,46.070552692137156,1027.156843896247
3181.225090410522,325.25330797370606,1.0862689034211122,10.295511814800257,35.60493642949748,69.8385261977391,5.964300750996924,12.763911103710209,0.05,7.531232345712979,398.743562763124
7805.588621872199,145.5820172542365,1.1957791614472906,8.476350656682303,35.108600758802744,12.340331066565469,2.23344578576265,18.453780461836352,0.05,71.9055397776866,578.6661268677383
2196.2978744154384,114.10386964431146,1.1207603351400626,10.420734227081773,47.40505227207667,19.528043786636665,1.704225144421384,18.79342548127636,0.05,29.18519659165897,255.93859282619255
6173.714187600541,151.78512855621395,1.1307676653401115,13.060669128708822,42.03893880530962,49.63731512983836,3.134274457131115,15.854282572782974,0.10876826203276671,4.888822950518524,484.5931289087927
9380.911251619957,256.4975505814603,0.9904480611154438,8.443810428334572,6.8887726809577705,55.86568858009704,3.4908286591325894,20.10832705851782,0.11202438247338806,90.27510149740777,751.0906609417291
3018.927349738623,50.0,1.011924591039727,12.34362028654769,26.198728281703094,59.69469295937848,0.969039502888479,17.85408854886173,0.11416124793053593,48.31010920939101,312.2582555519904
3867.404540794456,452.28915315517327,1.2798725018351313,12.996195266975569,22.907887529060005,43.964030132074946,9.528425035476346,20.39997927621791,0.05205358661426919,28.096105317302154,550.8028819796115
5199.302730175283,303.49991044981635,1.0264798965236754,8.367690021943911,18.95662494908609,100.0,5.394979063632191,20.607515049094673,0.13370720025599947,71.63865578849115,639.5485439784858
3993.0486917676017,304.3522433015086,1.2656208252057297,7.089890789818896,25.31015263193438,45.442148824683315,4.396730380254584,15.221228210886778,0.13581312482342647,88.59023776825637,521.5837482280733
1898.6731378677346,230.09119694930618,1.0756938801119134,10.60392180034353,22.288738321668987,45.38427695794556,2.9266865033469505,18.006491087584052,0.05,0.03070750337554884,250.18244048228078
5137.125949612055,151.3532725593247,1.1002287936143504,8.905184954466254,24.45502549453994,34.06026662372245,2.0913452698011925,20.38687141380417,0.05,68.78521850421538,453.06003995204395
2875.39257254779,290.86557997495447,1.207036516022993,13.737206438326005,49.06678395238891,52.47813633042142,3.7475948046530894,25.921497155783626,0.09999341568865311,76.70116940184214,473.80089066143023
5947.184861270363,268.2217687715135,1.2271892421938657,10.069615080999665,8.988483863731133,62.29922464093549,5.878932226473171,21.283595863978704,0.18958911368066797,20.9927427279493,598.3047661909876
3161.1515315323936,104.16324053036954,1.0889187439720913,8.395601183929642,46.50038914274284,74.0715610906692,2.431046878556083,16.690324100412862,0.18498713710993214,48.96238314101744,400.94581722901313
8099.868810035079,83.62965876601541,1.0611756946478461,7.705680977976577,26.610652106196202,20.21431471119564,1.342193668709893,21.99502379621926,0.12817021802240264,8.928589891793582,512.5043369617675
3433.493415327526,164.32666316020294,1.0944079551477788,12.179809918181661,33.068401047479355,45.080093232885986,3.1838910274498873,28.537744446608805,0.06350016642099618,74.67498825153476,440.5594449569968
4355.876967588649,698.5593560213104,1.1337957528232119,8.857632051831628,42.35823349779622,58.934072216182884,9.55331440179086,24.583532362945093,0.14434213297442927,84.74560185633526,828.934601372477
6627.034434739339,50.0,1.1891303686869756,10.087657598920856,21.2208363117165,61.74115069189071,0.7476130786472768,22.7376326521781,0.07737878675954793,10.818665732466059,451.8942519315979
2538.2713671320894,50.0,1.1004229858994152,11.91160549022496,24.36898586395851,50.13097315609078,0.6342833186449607,23.627950877411607,0.06162464816630948,81.64602534328347,305.74672141088377
5454.919869208259,174.99560183504462,1.1618886298023154,9.03148329613834,23.428331612542127,60.84847939064204,3.4865450254726733,27.199770207143153,0.05,77.15701704845335,560.2757826610878
7614.285508564856,156.16102740988313,1.2638359732270943,9.908142342519678,21.862896014109193,33.82072214148399,2.627586099169771,25.3781339700883,0.10511910991738266,34.69133203708973,574.1071310597212
1785.0335308775448,176.5036691196172,1.1381309612264785,9.96686318035496,46.64881947411027,81.15810864636714,2.939297064223902,22.833801905588288,0.06850663254313125,69.02895299335833,385.44977360547364
5369.267717064608,189.41742885130978,1.131165285600478,11.366649023032183,42.301845103685544,69.85256205958859,3.8214367319780003,25.343211097950423,0.10482151897642522,0.0048123894311746795,516.175201350364
5519.765588496847,118.72355761042719,0.9481089174909934,11.181488671020652,9.904999543833924,23.101444258696553,1.866612955702081,14.591744518679697,0.05,93.17976544659986,445.41470014055557
6563.645743554621,658.4334404843052,0.8369269863170937,9.559772537490343,9.865550861469321,28.49793903766489,11.405110401455733,12.488673738298594,0.10849133362918437,55.03832353083729,693.0968311589384
2526.098578243836,50.0,1.138837572923017,10.127298122993036,24.254128168384604,29.06156499786188,0.8640225168586272,20.78549325321915,0.05,62.03388640619995,267.73625573521605
2359.0867738314473,64.81279095887298,1.0905175768719129,9.256441976953024,9.439581952976408,63.55939941793057,1.1890190055302174,20.34340354825269,0.15439701266342762,66.46594135390987,299.25056414556815
6043.883131233795,133.85340918746815,1.0485217325085259,7.044775186161111,32.85918928720038,24.305444671650655,3.2906270447452153,17.280449732433713,0.12609456170675423,56.13690172183667,509.15970633879925
5593.969346466372,50.0,1.1243530204186345,10.515201714796259,11.466122326778027,43.37951331583839,0.8212363915767108,24.129263349138547,0.08606676142877062,85.67638875394631,449.68598064731964
5500.985700691753,124.48006661397707,1.0939596270803094,13.784383521666136,28.506796878506048,59.09408792833549,2.3306547160341937,10.68568206774382,0.12813599300410397,60.97018321515439,474.3543828947337
5692.896418993952,781.6993203135007,1.21277802506339,8.232561718617875,5.324897615167298,48.676681309071306,19.51672348982756,17.326138719710983,0.05109628686682238,90.77599912404726,922.6696542807647
3639.9505568430186,151.54558765448377,1.1086110868258978,8.453940580794594,19.246835678569102,55.17775031425411,2.896638187995591,17.575222275611925,0.10361877578074463,58.23316222340089,401.1402993015035
5464.507394322007,186.92377355782673,1.0253076714929834,8.258544456712517,35.473582565269496,28.683945773024835,3.654771459391419,11.818491074502703,0.1397387019230168,17.11224219805666,447.0163083305713
5586.144946597363,50.0,1.199016623895929,11.449183557446245,26.78175231025318,61.89708746794489,0.8970552633108168,27.47365503634652,0.05,91.35625558393029,491.72398336964886
